,acousticness,album_names,artist_name,audio_mode,audio_valence,danceability,energy,instrumentalness,key,liveness,loudness,song_duration_ms,song_name,song_popularity,speechiness,tempo,time_signature,yt_max_views
5159,0.0548,The Ultimate Lessons,Steinski,0.0,0.868,0.865,0.82,0.00148,10.0,0.0952,-7.891,323640.0,Lesson 1 - Double Dee & Steinski,24.0,0.153,114.303,4.0,22000.0
5160,0.000482,Classic Hip Hop Jams,T La Rock,1.0,0.343,0.84,0.72,0.0422,7.0,0.114,-9.561,244106.0,Its Yours,34.0,0.184,98.377,4.0,922000.0
5161,0.0194,Paul's Boutique,Beastie Boys,1.0,0.674,0.895,0.627,0.000149,1.0,0.114,-13.447,199533.0,Shake Your Rump,46.0,0.156,103.112,4.0,6000000.0
5162,0.134,Criminal Minded (Deluxe),Boogie Down Productions,1.0,0.885,0.779,0.6409999999999999,8.19e-06,2.0,0.0831,-11.228,257223.0,9mm Goes Bang,45.0,0.158,164.976,4.0,6700000.0
5163,0.441,Giant Single: Profile Records Rap Anthology,Rammellzee,0.0,0.8270000000000001,0.813,0.45,0.0,9.0,0.31,-14.59,370533.0,Beat Bop,35.0,0.349,90.859,4.0,531000.0
5164,9.35e-05,Al-Naafyish,Hashim,1.0,0.45,0.7020000000000001,0.828,0.784,2.0,0.407,-7.609,374666.0,Al-Naafyish - Time,37.0,0.0485,122.757,4.0,5700000.0
5165,0.379,Something Fresh to Swing To / The Other Side,Levi 167,1.0,0.872,0.8690000000000001,0.823,0.0,8.0,0.763,-5.069,240843.0,Something Fresh to Swing To (Vocal Version),26.0,0.305,90.725,4.0,6200.0
5166,0.0038,The Best Is Yet To Come,Shannon,0.0,0.901,0.765,0.872,0.482,10.0,0.275,-6.9929999999999986,216000.0,Let The Music Play,54.0,0.119,118.074,4.0,24000000.0
5167,0.00215,How Ya Like Me Now (Expanded Edition),Kool Moe Dee,1.0,0.943,0.669,0.768,8.93e-06,1.0,0.177,-9.089,280840.0,Wild Wild West,40.0,0.0562,185.884,4.0,33000000.0
5168,0.303,Another Level,Blackstreet,0.0,0.67,0.868,0.6459999999999999,0.0,1.0,0.284,-4.674,304600.0,No Diggity,40.0,0.28800000000000003,88.641,4.0,238000000.0
5169,0.092,2001 (Explicit Version),Dr. Dre,1.0,0.603,0.925,0.737,0.0,8.0,0.16899999999999998,-1.2919999999999998,222240.0,Forgot About Dre,56.0,0.0777,133.946,4.0,131000000.0
5170,0.279,The Predator (World) [Explicit],Ice Cube,0.0,0.7929999999999999,0.792,0.82,0.000403,7.0,0.25,-3.58,259946.0,It Was A Good Day,19.0,0.116,82.363,4.0,135000000.0
5171,0.0313,2001 (Explicit Version),Dr. Dre,0.0,0.311,0.92,0.8909999999999999,0.0,3.0,0.083,-2.398,161600.0,The Next Episode,57.0,0.253,95.295,4.0,471000000.0
5172,0.306,Regulate… G Funk Era (Special Edition),Warren G,0.0,0.763,0.8490000000000001,0.521,1.65e-06,11.0,0.115,-12.999,248866.0,Regulate,34.0,0.21600000000000005,95.262,4.0,235000000.0
5173,0.0405,2Pac Greatest Hits (Explicit Version),2Pac,1.0,0.581,0.921,0.836,0.0,7.0,0.0802,-3.978,312626.0,Hit 'Em Up - Single Version,34.0,0.243,95.187,4.0,417000000.0
5174,0.0113,House Of Pain (US Release),House Of Pain,0.0,0.818,0.8540000000000001,0.71,8.72e-05,4.0,0.166,-6.32,214946.0,Jump Around,27.0,0.0793,106.894,4.0,65000000.0
5175,0.0393,The Miseducation of Lauryn Hill,Ms. Lauryn Hill,0.0,0.495,0.535,0.505,0.0,2.0,0.0923,-8.926,320266.0,Doo Wop (That Thing),18.0,0.245,99.935,4.0,118000000.0
5176,0.0174,It's On (Dr. Dre) 187um Killa,Eazy-E,0.0,0.731,0.735,0.797,0.0,11.0,0.62,-4.6110000000000015,332626.0,Real Muthaphuckkin G's,15.0,0.285,170.44400000000005,4.0,264000000.0
5177,0.0406,The Slim Shady LP,Eminem,0.0,0.8390000000000001,0.833,0.6809999999999999,0.0,5.0,0.0926,-6.2479999999999976,268400.0,My Name Is,32.0,0.35600000000000004,85.49700000000001,4.0,204000000.0
5178,0.0137,Blackout!,Method Man,0.0,0.393,0.612,0.659,0.0,6.0,0.417,-6.995,136093.0,Da Rockwilder,28.0,0.406,99.137,4.0,40000000.0
5179,0.152,Strictly 4 My N.I.G.G.A.Z...,2Pac,0.0,0.633,0.846,0.42,1.76e-05,10.0,0.251,-13.927,259000.0,I Get Around,27.0,0.117,96.194,4.0,68000000.0
5180,0.117,Lethal Injection,Ice Cube,0.0,0.617,0.758,0.519,0.0742,10.0,0.109,-10.58,232773.0,You Know How We Do It - Remastered,26.0,0.0395,92.872,4.0,34000000.0
5181,0.114,Significant Other,Limp Bizkit,0.0,0.604,0.752,0.753,0.0,6.0,0.317,-7.721,289866.0,N 2 Gether Now,22.0,0.35700000000000004,102.549,4.0,7100000.0
5182,0.14800000000000002,Black On Both Sides,Mos Def,1.0,0.8640000000000001,0.7809999999999999,0.589,0.0,1.0,0.166,-4.827,223515.0,Ms. Fat Booty,30.0,0.21,90.437,4.0,14000000.0
5183,0.102,19 Naughty III (US Release),Naughty By Nature,0.0,0.765,0.862,0.642,0.0,6.0,0.272,-13.652,267266.0,Hip Hop Hooray,17.0,0.101,99.201,4.0,21000000.0
5184,0.485,More Music From 8 Mile,Junior M.A.F.I.A.,1.0,0.888,0.718,0.847,0.0,2.0,0.17,-4.876,270883.0,Get Money,19.0,0.29,91.158,4.0,5300000.0
5185,0.0483,The Slim Shady LP,Eminem,0.0,0.487,0.752,0.782,0.0,4.0,0.34,-5.147,199333.0,Guilty Conscience,26.0,0.28800000000000003,90.854,4.0,52000000.0
5186,0.358,Mr. Smith (Deluxe Edition),LL Cool J,0.0,0.604,0.81,0.5489999999999999,0.034,10.0,0.118,-11.095,293933.0,Doin' It,23.0,0.208,95.002,4.0,5900000.0
5187,0.000729,The Slim Shady LP,Eminem,0.0,0.705,0.552,0.932,0.0,4.0,0.209,-1.818,242573.0,Just Don't Give A Fuck,23.0,0.258,85.56700000000002,4.0,8600000.0
5188,0.0762,Bizarre Ride II: The Pharcyde,The Pharcyde,0.0,0.599,0.763,0.76,0.0,4.0,0.26,-7.975,301840.0,Passing Me By,13.0,0.259,87.095,4.0,11000000.0
5189,0.0839,He Got Game (Soundtrack),Public Enemy,1.0,0.882,0.818,0.629,0.0152,4.0,0.0567,-6.627999999999999,286200.0,He Got Game,59.0,0.211,97.407,4.0,1800000.0
5190,0.000633,Let's Get Free,Dead Prez,1.0,0.219,0.725,0.737,0.00417,4.0,0.109,-7.4529999999999985,214066.0,Hip Hop,15.0,0.324,77.161,4.0,12000000.0
5191,0.0313,Moment Of Truth,Gang Starr,0.0,0.799,0.795,0.835,0.0,7.0,0.057,-4.672,177666.0,Work,22.0,0.279,92.581,4.0,9600000.0
5192,0.0301,Labcabincalifornia,The Pharcyde,0.0,0.841,0.7559999999999999,0.7809999999999999,0.00216,10.0,0.32299999999999995,-8.197000000000001,296266.0,Runnin',26.0,0.16699999999999998,94.118,4.0,11000000.0
5193,0.26,Back In Business,EPMD,0.0,0.78,0.809,0.467,0.0,10.0,0.107,-8.777000000000001,208360.0,Da Joint,24.0,0.444,89.69200000000002,4.0,238000.0
5194,0.204,Conspiracy,Junior M.A.F.I.A.,1.0,0.564,0.8220000000000001,0.545,2.71e-06,7.0,0.105,-7.933,322266.0,Player's Anthem,44.0,0.445,87.985,4.0,1100000.0
5195,0.0063100000000000005,Something From Nothing: The Art of Rap,Q-Tip,1.0,0.613,0.914,0.698,0.000295,9.0,0.0575,-8.619,190440.0,Vivrant Thing - Club Mix,54.0,0.0541,99.034,4.0,9800000.0
5196,0.000722,CYPRESS HILL,Cypress Hill,1.0,0.8029999999999999,0.769,0.675,0.000149,6.0,0.0904,-13.326,252240.0,How I Could Just Kill a Man,56.0,0.0724,101.884,4.0,19000000.0
5197,0.151,Things Fall Apart,The Roots,0.0,0.757,0.7290000000000001,0.442,0.0,11.0,0.189,-8.106,259306.0,You Got Me,27.0,0.285,81.029,4.0,52000000.0
5198,0.0123,Efil4zaggin,N.W.A.,1.0,0.8170000000000001,0.6759999999999999,0.882,0.0,4.0,0.206,-4.4860000000000015,264960.0,Alwayz Into Somethin',20.0,0.22,88.413,4.0,5500000.0
5199,0.416,Tical,Method Man,1.0,0.242,0.8320000000000001,0.462,0.0034700000000000004,2.0,0.131,-10.503,189760.0,Bring The Pain,21.0,0.26,101.862,4.0,22000000.0
5200,0.0545,Rare & Unreleased,Diamond D,0.0,0.688,0.8059999999999999,0.613,0.0,9.0,0.129,-11.08,254026.0,"Day One (feat. Big L, A.G., Lord Finesse, & O.C.)",12.0,0.3720000000000001,91.497,4.0,552000.0
5201,0.0107,Livin' Proof,Group Home,1.0,0.773,0.846,0.77,0.000123,9.0,0.0558,-7.489,254933.0,Livin' Proof,19.0,0.28300000000000003,92.057,4.0,4900000.0
5202,0.0577,Bacdafucup,Onyx,1.0,0.718,0.878,0.711,0.00635,4.0,0.922,-12.924,218506.0,Slam,23.0,0.335,98.332,4.0,23000000.0
5203,0.00116,When We Wuz Bangin,Compton's Most Wanted,1.0,0.556,0.7659999999999999,0.52,0.0189,7.0,0.3,-9.371,274840.0,Streiht Up Menace,58.0,0.105,79.83800000000002,4.0,9800000.0
5204,0.42,Streetsoul,Guru's Jazzmatazz,0.0,0.669,0.7340000000000001,0.544,0.0,11.0,0.0975,-4.7860000000000005,298266.0,Keep Your Worries - Street Version; Feat. Angie Stone,57.0,0.194,86.617,4.0,1400000.0
5205,0.385,3rd Eye Vision,Hieroglyphics,0.0,0.867,0.73,0.8370000000000001,0.0,6.0,0.321,-5.359,273573.0,You Never Knew,59.0,0.281,92.127,4.0,236000.0
5206,0.006690000000000001,Gold,Eric B. & Rakim,1.0,0.777,0.7120000000000001,0.908,0.0373,4.0,0.0938,-6.898,261600.0,Don't Sweat The Technique,21.0,0.146,105.893,4.0,9900000.0
5207,0.13699999999999998,Blunted On Reality,Fugees,1.0,0.642,0.774,0.456,6.879999999999999e-05,1.0,0.109,-16.027,322066.0,Nappy Heads - Remix,59.0,0.326,97.109,4.0,4500000.0
5208,0.29600000000000004,Wreckonize bw Sound Bwoy Bureill,Smif-N-Wessun,1.0,0.5589999999999999,0.775,0.451,6.31e-06,1.0,0.123,-9.164,233199.0,Wreckonize - Remix Vocal,58.0,0.0567,92.986,4.0,3100000.0
5209,0.0303,Breakin' Combs,Dred Scott,0.0,0.747,0.845,0.8190000000000001,0.0,10.0,0.115,-4.35,289160.0,Duck Ya Head,56.0,0.385,94.984,4.0,15000.0
5210,0.478,Center of Attention,Pete Rock,1.0,0.607,0.8009999999999999,0.757,1.32e-05,7.0,0.163,-8.01,276373.0,Grown Man Sport,57.0,0.316,88.025,4.0,1400000.0
5211,0.37,Mr. Smith (Deluxe Edition),LL Cool J,0.0,0.528,0.693,0.423,0.0,5.0,0.106,-12.212,284693.0,Hey Lover,20.0,0.07400000000000001,88.09100000000002,4.0,25000000.0
5212,0.00473,She's A Queen: A Collection Of Greatest Hits,Queen Latifah,0.0,0.493,0.672,0.758,1.2e-06,4.0,0.326,-4.18,251906.0,U.N.I.T.Y.,57.0,0.359,94.312,4.0,14000000.0
5213,0.00729,Another Man,Barbara Mason,1.0,0.88,0.84,0.588,3.41e-05,0.0,0.0979,-10.652,415306.0,Another Man,40.0,0.0587,111.988,4.0,756000.0
5214,0.0308,Paradise (Dance Collection),Change,0.0,0.833,0.922,0.613,0.0274,11.0,0.0844,-6.07,384850.0,A Lovers's Holiday - Jim Burgess Mix,3.0,0.214,116.335,4.0,465000.0
5215,0.124,Zapp,Zapp,1.0,0.8390000000000001,0.85,0.818,0.00135,0.0,0.349,-8.623,311120.0,More Bounce To The Ounce,51.0,0.0904,105.266,4.0,24000000.0
5216,0.0836,Greatest Hits and Rare Tracks,The B. B. & Q. Band,0.0,0.974,0.866,0.6809999999999999,0.0159,3.0,0.0433,-6.5870000000000015,347800.0,Dreamer,2.0,0.0534,109.492,4.0,435000.0
5217,0.0341,Mary Jane Girls,Mary Jane Girls,1.0,0.972,0.877,0.433,0.525,3.0,0.0206,-12.004,270066.0,Candy Man,3.0,0.0435,122.231,4.0,4400000.0
5218,0.0959,Ultimate Funk,Carl Carlton,1.0,0.674,0.892,0.441,0.0,0.0,0.0365,-10.521,237533.0,"She's a Bad Mama Jama (She's Built, She's Stacked)",3.0,0.0908,114.22,4.0,37000000.0
5219,0.139,Straight From The Heart,Patrice Rushen,0.0,0.963,0.912,0.534,0.102,6.0,0.0387,-5.319,275813.0,Forget Me Nots,17.0,0.0366,114.681,4.0,6900000.0
5220,0.0463,A Night to Remember (Mixed By Tony Okungbowa & Jojoflores),Indeep,1.0,0.8640000000000001,0.8490000000000001,0.657,2.93e-05,11.0,0.117,-7.508999999999999,252653.0,Last Night a D.J. Saved My Life,58.0,0.205,112.682,4.0,46000000.0
5221,0.274,The Complete Solar Hit Singles Collection,The Whispers,0.0,0.933,0.807,0.785,1.04e-05,5.0,0.266,-7.718,228573.0,It's A Love Thing,3.0,0.12,117.725,4.0,4200000.0
5222,0.0153,Dance Classics 57 & 58,Goldie Alexander,1.0,0.748,0.763,0.653,0.0020800000000000003,0.0,0.113,-9.591,388426.0,Show You My Love,14.0,0.0589,118.137,4.0,193000.0
5223,0.16699999999999998,Sugar Hill Rap Classics - The Pioneers of Hip-Hop,Positive Force,1.0,0.812,0.768,0.823,0.0774,5.0,0.213,-7.115,201413.0,We Got the Funk,2.0,0.0609,111.677,4.0,711000.0
5224,0.0131,Change of Heart (Original Album and Rare Tracks),Change,0.0,0.94,0.767,0.8590000000000001,0.00191,3.0,0.0377,-6.877999999999999,426413.0,Change of Heart - Full Length Album Mix,38.0,0.0611,107.383,4.0,119000.0
5225,0.0214,Dance Classics - Best Of vol. 2,Oliver Cheatham,1.0,0.818,0.901,0.5579999999999999,0.0016600000000000002,7.0,0.0301,-11.225,411360.0,Get Down Saturday Night,0.0,0.149,117.471,4.0,33000000.0
5226,0.179,Greatest,Joyce Sims,0.0,0.818,0.476,0.845,0.373,8.0,0.0441,-5.574,228480.0,Come Into My Life (Radio Mix) - Radio Mix,46.0,0.0451,94.491,4.0,12000000.0
5227,0.104,Saturday Love / Saturday Love (Extended Version) / Saturday Love (Acappella),Alexander O'Neal,1.0,0.769,0.778,0.615,0.000112,11.0,0.0797,-8.675,257042.0,Saturday Love,16.0,0.0397,116.534,4.0,25000000.0
5228,0.229,Class/Style,Linda Lewis,1.0,0.967,0.85,0.561,0.0229,7.0,0.197,-10.377,347226.0,Class/Style (I've Got It) - Marc Hartman 88 Extended Mix,37.0,0.0523,113.621,4.0,46000.0
5229,0.00717,Skyy Line (Expanded Edition),Skyy,1.0,0.9,0.797,0.59,0.000351,2.0,0.0867,-9.909,382920.0,Call Me,2.0,0.0867,121.254,4.0,266000.0
5230,0.00244,"Bounce, Rock, Skate, Roll",Vaughan Mason and Crew,0.0,0.809,0.882,0.589,0.000981,11.0,0.214,-7.604,329000.0,"Bounce, Rock, Skate, Roll",48.0,0.0596,111.142,4.0,10000000.0
5231,0.036000000000000004,A Night to Remember (Mixed By Tony Okungbowa & Jojoflores),Chemise,0.0,0.6940000000000001,0.963,0.742,0.000989,4.0,0.303,-6.597,217666.0,She Can't Love You,51.0,0.0904,114.689,4.0,14000000.0
5232,0.000901,Dance Classics - Best Of vol. 3,Dazz Band,1.0,0.536,0.7979999999999999,0.674,0.503,8.0,0.0681,-9.991,406106.0,Let It All Blow - Special Disco Remix,0.0,0.0444,115.142,4.0,74000.0
5233,0.259,Don't Say Goodnight,First Love,0.0,0.757,0.8140000000000001,0.73,9.48e-05,10.0,0.0426,-5.669,388469.0,Don't Say Goodnight,29.0,0.125,118.772,4.0,9100.0
5234,0.0279,Best Of,Chocolate Milk,0.0,0.964,0.847,0.649,0.00152,7.0,0.265,-8.594,401733.0,"Who's Getting It Now - 12""",28.0,0.0386,119.86,4.0,166000.0
5235,0.28800000000000003,Beat the Street: The Very Best of Sharon Redd,Sharon Redd,0.0,0.857,0.778,0.879,0.00954,10.0,0.0736,-8.292,386946.0,Can You Handle It,36.0,0.0648,108.503,4.0,287000.0
5236,0.064,Gwen McCrae,Gwen McCrae,0.0,0.866,0.735,0.48,0.000521,4.0,0.0573,-15.147,398840.0,Funky Sensation - Remastered,2.0,0.0676,99.382,4.0,2100000.0
5237,0.00842,Searching to Find the One,Unlimited Touch,0.0,0.823,0.6970000000000001,0.5820000000000001,0.344,11.0,0.0843,-12.173,413573.0,I Hear Music in the Streets,40.0,0.114,115.929,4.0,3600000.0
5238,0.0991,A Taste Of Honey,A Taste Of Honey,0.0,0.91,0.835,0.522,0.00184,2.0,0.111,-10.828,338133.0,Boogie Oogie Oogie - Single Version 2 / Remastered 99,51.0,0.0916,123.934,4.0,6000000.0
5239,0.172,A Night to Remember (Mixed By Tony Okungbowa & Jojoflores),Frankie Smith,1.0,0.831,0.924,0.6659999999999999,0.0066,3.0,0.159,-6.992000000000001,255800.0,Double Dutch Bus,33.0,0.119,119.109,4.0,20000000.0
5240,0.255,Greatest Hits,The Gap Band,1.0,0.8370000000000001,0.723,0.778,7.509999999999998e-05,7.0,0.929,-8.353,206133.0,"Oops, Up Side Your Head",13.0,0.21600000000000005,104.071,4.0,6500000.0
5241,0.315,True Soul 3 CD Set,Atlantic Starr,1.0,0.813,0.6990000000000001,0.698,7.219999999999999e-05,1.0,0.243,-11.291,291178.0,Silver Shadow,3.0,0.0345,107.15,4.0,1400000.0
5242,0.153,Live and Let Live (Expanded Edition),Aurra,1.0,0.708,0.767,0.784,1.66e-05,0.0,0.0557,-6.8,321533.0,Such A Feeling,2.0,0.0592,108.005,4.0,34000.0
5243,0.0275,"Star-Funk, Vol. 5",Linda Taylor,0.0,0.955,0.857,0.569,0.0578,9.0,0.214,-11.339,306440.0,You and Me Just Started,31.0,0.177,112.878,4.0,72000.0
5244,0.0642,Private Passion,Jeff Lorber,0.0,0.963,0.752,0.7509999999999999,0.0014199999999999998,8.0,0.278,-6.2810000000000015,271240.0,Facts Of Love,41.0,0.043,106.8,4.0,192000.0
5245,0.00107,Dance Classics - Best Of vol. 4,Pebbles,0.0,0.78,0.747,0.7,0.0438,10.0,0.136,-9.448,439480.0,Mercedes Boy,0.0,0.0508,114.792,4.0,2200000.0
5246,0.124,It Takes Two (Bonus Track Version),Juicy,1.0,0.8390000000000001,0.741,0.433,0.00239,8.0,0.0668,-11.937,273293.0,Sugar Free,41.0,0.0524,91.987,4.0,8900000.0
5247,0.0278,Other Side Of The Rainbow,Melba Moore,0.0,0.62,0.911,0.476,0.000364,1.0,0.104,-10.827,343520.0,Love's Comin' At Ya - Remastered,44.0,0.0927,114.408,4.0,2500000.0
5248,0.208,Nights to Remember,Shalamar,0.0,0.909,0.8059999999999999,0.843,0.00105,10.0,0.226,-6.8610000000000015,214826.0,A Night to Remember,1.0,0.0378,108.91,4.0,12000000.0
5249,0.0285,Dance Classics - Best Of vol. 2,David Joseph,0.0,0.696,0.938,0.453,0.00124,6.0,0.0741,-10.73,402426.0,"You Can't Hide (Your Love From Me) - Original 12"" Mix",2.0,0.123,116.031,4.0,56000.0
5250,0.03,The Definitive Collection,Angela Bofill,1.0,0.809,0.889,0.557,0.0278,10.0,0.0916,-12.159,338106.0,Too Tough,30.0,0.0703,118.222,4.0,274000.0
5251,0.0103,A Night to Remember (Mixed By Tony Okungbowa & Jojoflores),Toney Lee,1.0,0.841,0.8170000000000001,0.73,0.000232,9.0,0.335,-7.481,202840.0,Reach Up,32.0,0.0903,113.721,4.0,155000.0
5252,0.135,The Very Best Of Stacy Lattisaw,Stacy Lattisaw,1.0,0.727,0.8140000000000001,0.7659999999999999,7.17e-06,1.0,0.0862,-7.665,263533.0,Jump Into My Life,30.0,0.0445,107.414,4.0,35000.0
5253,0.0238,Legends,"Evelyn ""Champagne"" King",0.0,0.733,0.903,0.463,0.107,5.0,0.0826,-9.214,302853.0,I'm In Love,44.0,0.0837,114.929,4.0,3400000.0
5254,0.474,Greatest,The S.O.S Band,1.0,0.901,0.853,0.76,0.00113,6.0,0.108,-5.646,283880.0,The Finest,7.0,0.0832,109.998,4.0,5200000.0
5255,0.127,Love Town,Booker Newberry III,1.0,0.524,0.6679999999999999,0.541,0.0,11.0,0.271,-9.011,312533.0,Love Town,41.0,0.0728,114.832,4.0,503000.0
5256,0.317,RFG 16 (80's Funk Music Rare Tracks),Advance,0.0,0.894,0.868,0.64,0.0583,0.0,0.0641,-6.513,376946.0,Take Me to the Top,2.0,0.0731,112.265,4.0,4000000.0
5257,0.16699999999999998,Greatest Hits,Teena Marie,1.0,0.779,0.768,0.861,0.000143,2.0,0.42,-10.967,385533.0,Square Biz,44.0,0.0883,113.599,4.0,15000000.0
5258,0.0296,A Woman Needs Love (Expanded Edition),"Ray Parker, Jr.",1.0,0.762,0.875,0.644,0.908,2.0,0.0696,-11.55,381733.0,Still in the Groove,36.0,0.0378,117.561,4.0,1900000.0
5259,0.0461,Kashif,Kashif,1.0,0.778,0.848,0.396,0.00139,1.0,0.076,-12.969,329040.0,Stone Love,1.0,0.0784,114.224,4.0,2400000.0
5260,0.105,True Soul 3 CD Set,Central Line,1.0,0.913,0.879,0.508,0.0947,0.0,0.046,-8.524,225840.0,Walking Into Sunshine - Edit,3.0,0.0934,112.42,4.0,4600000.0
5261,0.00398,Salsoul (The Original Disco Mixes),The Salsoul Orchestra,1.0,0.7809999999999999,0.662,0.6,0.0217,10.0,0.28800000000000003,-13.267,444693.0,"Ooh I Love It (Love Break) - 12"" Shep Pettibone Mix",0.0,0.0771,116.923,4.0,365000.0
5262,0.378,World War 3 (Lean),Gucci Mane,0.0,0.588,0.78,0.619,0.0,7.0,0.253,-6.0710000000000015,239072.0,Confused (feat. Future),49.0,0.0698,146.283,4.0,26000000.0
5263,0.0918,Mr. Davis,Gucci Mane,1.0,0.193,0.693,0.682,0.0,9.0,0.18600000000000005,-6.131,258480.0,Miss My Woe (feat. Rico Love),59.0,0.331,159.95,4.0,1800000.0
5264,0.0474,That's It (feat. Gucci Mane & 2 Chainz),Bebe Rexha,0.0,0.412,0.7829999999999999,0.36,0.00795,0.0,0.0862,-7.947,207090.0,That's It (feat. Gucci Mane & 2 Chainz),1.0,0.1,74.999,4.0,77000000.0
5265,0.127,Mr. Davis,Gucci Mane,1.0,0.59,0.759,0.6559999999999999,0.0,8.0,0.102,-5.596,218840.0,Tone it Down (feat. Chris Brown),58.0,0.0679,130.94899999999998,4.0,22000000.0
5266,0.0935,The Otha Side of the Trap,OJ Da Juiceman,0.0,0.504,0.8140000000000001,0.532,0.0,1.0,0.0715,-8.415,258746.0,Make Tha Trap Say Aye (feat. Gucci Mane),49.0,0.304,151.965,4.0,3100000.0
5267,0.0534,Last Time (feat. Travis Scott),Gucci Mane,0.0,0.295,0.772,0.626,0.0,5.0,0.204,-6.354,251059.0,Last Time (feat. Travis Scott),57.0,0.0403,137.82,4.0,15000000.0
5268,0.00528,Mr. Davis,Gucci Mane,1.0,0.217,0.972,0.563,0.00257,11.0,0.111,-6.983,300160.0,Make Love,56.0,0.156,129.984,4.0,29000000.0
5269,0.0171,Trap God,Gucci Mane,1.0,0.25,0.765,0.445,0.0,3.0,0.198,-12.725,229041.0,Fuck the World,42.0,0.229,144.961,4.0,6600000.0
5270,0.234,Mr. Davis,Gucci Mane,0.0,0.493,0.8440000000000001,0.486,0.0,3.0,0.0976,-6.915,244453.0,Enormous (feat. Ty Dolla $ign),56.0,0.368,142.606,4.0,30000000.0
5271,0.13699999999999998,"We Run This, Vol. 5 (mixed by Mr. E of RPS Fam)",Young Dro,0.0,0.423,0.461,0.81,0.0,6.0,0.3670000000000001,-8.443999999999999,216213.0,"Freeze Me (feat. Gucci Mane, T.I.) Mr. E Blend",39.0,0.478,133.18,4.0,1400000.0
5272,0.154,Mr. Davis,Gucci Mane,0.0,0.5479999999999999,0.6970000000000001,0.6629999999999999,0.0,10.0,0.282,-6.0,205026.0,Money Make Ya Handsome,53.0,0.0512,134.108,4.0,1600000.0
5273,0.00368,The Green Album,Gucci Mane,1.0,0.534,0.879,0.388,0.0,1.0,0.108,-9.409,180080.0,1017 (feat. Young Thug),40.0,0.468,160.017,4.0,9700000.0
5274,0.0694,Mr. Davis,Gucci Mane,1.0,0.4,0.8109999999999999,0.46,0.0,2.0,0.13,-5.924,216373.0,Jumped Out The Whip (feat. A$AP Rocky),53.0,0.35100000000000003,141.937,4.0,2100000.0
5275,0.0856,Ferrari Boyz,Gucci Mane,1.0,0.77,0.753,0.711,0.0,9.0,0.0409,-10.162,259918.0,She Be Puttin On (Feat. Slim Dunkin),35.0,0.366,139.995,4.0,5300000.0
5276,0.0087,Mr. Davis,Gucci Mane,1.0,0.4270000000000001,0.828,0.639,4.1e-06,1.0,0.0656,-5.4110000000000005,181533.0,Back On,52.0,0.163,156.055,4.0,17000000.0
5277,0.00839,Mr. Davis,Gucci Mane,1.0,0.711,0.943,0.777,0.0,1.0,0.278,-4.273,170733.0,Lil Story (feat. ScHoolboy Q),54.0,0.2,135.0,4.0,2000000.0
5278,0.13699999999999998,"Hood Rich Anthem (feat. 2 Chainz, Future, Waka Flocka Flame, Yo Gotti & Gucci Mane)",DJ Scream,1.0,0.54,0.73,0.8290000000000001,0.0,2.0,0.37,-4.11,192533.0,"Hood Rich Anthem - feat. 2 Chainz, Future, Waka Flocka Flame, Yo Gotti & Gucci Mane",39.0,0.191,135.914,4.0,454000.0
5279,0.044,Mr. Davis,Gucci Mane,1.0,0.532,0.8759999999999999,0.5920000000000001,0.0,1.0,0.08,-7.124,145346.0,Work In Progress (Intro),53.0,0.348,154.101,4.0,3300000.0
5280,0.271,Angels (feat. Saba),Chance the Rapper,0.0,0.726,0.7809999999999999,0.705,0.0,5.0,0.363,-5.1720000000000015,205384.0,Angels (feat. Saba),58.0,0.363,78.01,4.0,22000000.0
5281,0.0423,A Little More,Machine Gun Kelly,1.0,0.261,0.624,0.763,0.00378,7.0,0.17,-6.271,238253.0,A Little More,0.0,0.0505,90.016,4.0,27000000.0
5282,0.34,Bow Down,Westside Connection,1.0,0.486,0.805,0.737,0.0,11.0,0.901,-7.284,251066.0,"The Gangsta, The Killa And The Dope Dealer",56.0,0.251,92.929,4.0,25000000.0
5283,0.0413,Regulate G Funk (Enhanced Reissue),Warren G,0.0,0.586,0.794,0.509,0.00842,6.0,0.225,-8.783999999999999,204985.0,This DJ,42.0,0.11,92.046,4.0,14000000.0
5284,0.0242,Till I Die,Machine Gun Kelly,0.0,0.364,0.8640000000000001,0.631,0.0,0.0,0.19,-7.061,213480.0,Till I Die,1.0,0.103,110.055,4.0,121000000.0
5285,0.0148,Dirty Gold (Deluxe),Angel Haze,0.0,0.133,0.5539999999999999,0.765,2.44e-05,11.0,0.336,-5.7,329827.0,Black Dahlia,45.0,0.183,88.038,4.0,12000000.0
5286,0.00411,Fear Of God II: Let Us Pray,Pusha T,1.0,0.159,0.551,0.765,0.0,2.0,0.7340000000000001,-4.93,149200.0,Changing Of The Guards,0.0,0.153,72.47,4.0,213000.0
5287,0.4270000000000001,The Blueprint (Explicit Version),JAY Z,1.0,0.8009999999999999,0.62,0.7929999999999999,0.0,11.0,0.221,-3.5210000000000004,337760.0,Renegade,2.0,0.425,82.539,4.0,6200000.0
5288,0.443,New God Flow,Pusha T,0.0,0.521,0.463,0.92,0.0,3.0,0.354,-2.845,294906.0,New God Flow,54.0,0.411,174.202,4.0,1800000.0
5289,0.191,2001 (Explicit Version),Dr. Dre,1.0,0.939,0.767,0.8809999999999999,8.29e-06,1.0,0.139,-4.359,215266.0,Xxplosive,44.0,0.109,169.049,4.0,15000000.0
